text,label,label_name,source,sarcasm_type,hate_type
মাগির লজ্জা শরম নাই তার জম্ম ঠিক নাই জারজ সন্তান,1,Explicit Hateful,BD_SHS,none,abusive
সাকিব ভাই এর বুদ্ধি আছে বলতেই হবে কারন সেই দুধের বাচ্চা রশিদ কে মাঝখানে রেখেছে যাতে হামাগুরি দিয়ে না পরে যায়।,2,Implicit Hateful,BenSarc,sarcasm,non_hateful
কুত্তার বাচ্চা তুই ধর্ম নিয়ে কথা কস কেন,1,Explicit Hateful,BD_SHS,none,abusive
গানটির ব্যাকগ্রাউন্ড টা ।,0,Not Hateful,BD_SHS,none,non_hateful
মমকে ঘোড়া দিয়ে চোদানোর দরকার,1,Explicit Hateful,BD_SHS,none,abusive
খেলোয়ারা হারামি তার পাসে খেলোয়ার নেই,1,Explicit Hateful,BD_SHS,none,offensive
দাঁত গুলো ফ্ল্যাস লাইট এর কাজ করছে । রেজোয়ান ভাই এর ।,2,Implicit Hateful,BenSarc,irony,non_hateful
নাসির যখন ক্যাচ টা তালুবদ্দ করল আমি মনে রাখছি সাকিব ভাই এর আনন্দ আর দেখে কে আর এই প্লেয়ার আজ পাপন্নে দলে রাখিলে না দুনিয়ার এত মানুষ মরে পাপন্নে মরে না কেন । !,2,Implicit Hateful,BenSarc,sarcasm,non_hateful
ববুলি কে চাই না,0,Not Hateful,BD_SHS,none,non_hateful
নগুন নয় তোমার ডান্স দেখতেই চাই জুলু।,0,Not Hateful,BenSarc,none,non_hateful
আপনার মান আপনার কাছে ।,0,Not Hateful,BenSarc,none,non_hateful
মৌসুমি আর বুবলি এইটা পাগল আর ছাগল আর ফালতু অপু বিউটিফুল,1,Explicit Hateful,BD_SHS,none,offensive
বেগম জিয়ার সাথে কাউয়া কাদেরের কোন তুলনা হতে পারে!,0,Not Hateful,BD_SHS,none,offensive
সবাইকে সালের অগ্রিম শুভেচ্ছা। এবার কারা কাপ নিতে পারে??,0,Not Hateful,BD_SHS,none,non_hateful
তুমিও একা আর আমিও একা প্রেম জমবে “ঝাকানাকা”৷,2,Implicit Hateful,BenSarc,sarcasm,non_hateful
"সবই বুঝ মা ঠাট্টা বুঝনা??? সার্কাজম বুঝার মতো ঘিলু আশা করি একজন প্রফেসরের থাকার কথা। যখন ছেলেরা বুকে নিজেকে রাজাকার লিখেছিল, সেটি ছিল সার্কাজম। যাই হোক, শিশুতোষ লেখা লেখিয়ের মগজ শিশুতোষ হবে এটা ভাবিনি, অন্তত: সুকুমার রায়ের মতো মেধাবী লেখকের রচনা পড়ে এটাই ধারণায় ছিল; আপনি সেই ভুল ভাংগিয়ে দিলেন, নাকি জেনেশুনেই চোঁখে ঠুলি পড়ে আছেন সেটাই ভাবছি।",0,Not Hateful,BD_SHS,none,non_hateful
কুত্তা মার্কা ব্যাবহার শালার,1,Explicit Hateful,BD_SHS,none,offensive
প্লিজ ভাই হোয়াটসঅ্যাপ নাম্বার টা দেন গালি না দেওয়া অব্দি শান্তি পাচ্ছি না,2,Implicit Hateful,BanglaSarc3,sarcasm,offensive
"""জাফর"" নামটার থেকে কেমন যেন বেইমান বেইমান গন্ধ পাওয়া যায়..... সব জাফরই কী তাহলে মীর জাফর....?",1,Explicit Hateful,BD_SHS,none,offensive
এ একটা মাগি এর নাটক <br />আমি দেখিনা ওর চোদাচোদির ভিডিও আছে নষ্টা,1,Explicit Hateful,BD_SHS,none,abusive
ভাই সানজিদা ইয়াসমিন সাধনা কে জামালপুর পতিতালয়ে পাঠিয়ে দেওয়া হোক জন সাধারনের কাজে লাগবে এছাড়া ডিসি আহম্মদ কবিরকে পতিতালয়ের দালাল বানিয়ে দেওয়া হোক,1,Explicit Hateful,BD_SHS,none,abusive
তারা তো কন্ডিশন আবহাওয়া চক্কর বক্কর কইরা সময় নষ্ট করতেছে না,2,Implicit Hateful,BenSarc,sarcasm,non_hateful
মুশফিক বাংলাদেশের সেরা ব্যাটসম্যান❤❤,0,Not Hateful,BD_SHS,none,non_hateful
কুত্তা টাকে ফাসি দেয়া হোক,1,Explicit Hateful,BD_SHS,none,offensive
তাহেরি হুজুর তকে কি করছে,0,Not Hateful,BD_SHS,none,non_hateful
ওই সুয়োরের বাচ্চা কে মেরো ফেলো,1,Explicit Hateful,BD_SHS,none,abusive
ছবি তুলছে কি বাটন ফোন দিয়ে,2,Implicit Hateful,BanglaSarc3,sarcasm,non_hateful
সবই বুঝলাম তবে একটা কথা বলবো,0,Not Hateful,BenSarc,none,non_hateful
কুত্তার বাচ্চারে আল্লাহ মাফ করবে না,1,Explicit Hateful,BD_SHS,none,abusive
��আর বেশি দিন দূরে নয় যেদিন বাংলার যমিনে ইসলামী অনুশ্বাষন প্রতিষ্ঠিত হবে আলেমরা রাষ্ট্রীয় সম্মানে থাকবে এবং যেই সব ভন্ড রাম বাম নাস্তিক মুরতাদরা ইসলামকে নিয়ে ছিনিমিনি খেলছে তাদের বিচার সেদিন হবেই হবে ইনশাআল্লাহ।,0,Not Hateful,BD_SHS,none,non_hateful
থেকে মিনিট দেখেন মিন্নি কিভাবে চুপচাপ হয়ে আছে। সব দোষ এই মাগির এই মাগীরে পুলিশ ধরে না কেনো?,1,Explicit Hateful,BD_SHS,none,abusive
কাউকে শারীরিকভাবে নিজের চেয়ে সুন্দর বা উৎকৃষ্ট মনে করা অনুচিত । কারণ সৌন্দর্য পরিমাপের কোনো একক নেই । সৃষ্টিকর্তা সবাইকে ভিন্ন ভিন্ন দিক থেকে সুন্দর করে সৃষ্টি করেছেন ।,0,Not Hateful,BenSarc,none,non_hateful
